image_filename,Atelectasis,Consolidation,Infiltration,Pneumothorax,Edema,Emphysema,Fibrosis,Effusion,Pneumonia,Pleural_Thickening,Cardiomegaly,Nodule,Mass,Hernia,Lung Lesion,Fracture,Lung Opacity,Enlarged Cardiomediastinum
00001529_002.png,0.5820998,0.5411625,0.5027238,0.5177244,0.5290719,0.5185155,0.5105196,0.5315044,0.59485865,0.5285542,0.5475614,0.52276015,0.5651588,0.11812869,0.19497214,0.5124742,0.7078648,0.5735769
00001946_018.png,0.58719575,0.55467415,0.51427877,0.53193545,0.52955246,0.52034163,0.52184594,0.58140326,0.56758046,0.5581565,0.5367702,0.52426016,0.5759208,0.17243974,0.25189927,0.5194613,0.6892154,0.5824571
00003577_001.png,0.5821338,0.5385896,0.48418683,0.5170886,0.5248704,0.5201807,0.5057169,0.51838297,0.6057085,0.522194,0.5303134,0.51937187,0.55134237,0.11498019,0.149894,0.51475704,0.6787102,0.5574709
00016825_000.png,0.5899606,0.5475328,0.51020753,0.5250662,0.53176916,0.52082074,0.5158759,0.5590712,0.59279704,0.53970027,0.54572755,0.52465093,0.5627616,0.15184876,0.2792606,0.5183715,0.69426537,0.57290274
00002737_002.png,0.5759641,0.5411557,0.50116885,0.5248965,0.52878404,0.5301927,0.50706685,0.5259807,0.64429563,0.5260511,0.5192462,0.5245956,0.55300987,0.10709977,0.12852845,0.51247054,0.7354344,0.5623815
00000218_000.png,0.5835249,0.54439473,0.5090358,0.5148647,0.52683926,0.53174055,0.5035499,0.53143454,0.69671416,0.5147736,0.5185858,0.5195129,0.53776145,0.11724708,0.18539734,0.5095571,0.714151,0.5538579
00019880_007.png,0.5755403,0.544803,0.50531507,0.5286486,0.52254736,0.523179,0.51103026,0.54532707,0.57865363,0.54009247,0.51874197,0.52380455,0.5654237,0.1070894,0.15721546,0.51653564,0.6995863,0.5640386
00008219_000.png,0.60331964,0.55484736,0.5162299,0.5243846,0.5319879,0.52720416,0.5090194,0.57873917,0.65176743,0.52774656,0.5247801,0.52089334,0.5467298,0.1436847,0.2536252,0.51756525,0.70687103,0.5624989
00028752_000.png,0.5793239,0.5405027,0.4974415,0.5140798,0.5293547,0.51635176,0.50999826,0.5286151,0.579136,0.5247495,0.5475737,0.51901436,0.55475223,0.11925102,0.21980664,0.5124575,0.6618413,0.5590936
00005567_017.png,0.58720195,0.54916066,0.51107657,0.5265864,0.5291641,0.5215294,0.51442075,0.5456261,0.5902172,0.5390919,0.5350289,0.527554,0.5737159,0.16120823,0.23353115,0.51745105,0.71428233,0.57077307
00006479_006.png,0.58535933,0.5372294,0.5076171,0.5180019,0.51924205,0.5207455,0.5047911,0.52182317,0.6227932,0.52425873,0.51753616,0.51795155,0.54907274,0.14903119,0.13250093,0.51254225,0.6914973,0.5554092
00001906_004.png,0.6011542,0.5714927,0.5352608,0.53754175,0.54969406,0.5188433,0.541402,0.6486964,0.561356,0.5782888,0.586666,0.5310888,0.5937542,0.25015265,0.53235584,0.5245131,0.6922207,0.6193864
00029889_000.png,0.6028835,0.5729724,0.5340171,0.54185236,0.54870677,0.5210613,0.54077685,0.6500346,0.55999434,0.58147633,0.5810627,0.5310683,0.5979152,0.26043394,0.5297921,0.52483785,0.68938535,0.6250597
00019865_013.png,0.5706055,0.5359429,0.41457736,0.5120008,0.52006555,0.51289666,0.5030291,0.5057901,0.56123996,0.5173005,0.5291151,0.5144422,0.5460323,0.08899935,0.113104105,0.51182926,0.6516099,0.54963696
00006875_006.png,0.6006744,0.56528014,0.52160454,0.5370798,0.5409716,0.51881397,0.5282538,0.6206137,0.5617096,0.5652193,0.5657722,0.5253978,0.5856604,0.21088661,0.50919497,0.5197769,0.6787325,0.6127291
00027539_001.png,0.58000916,0.53711087,0.4239205,0.52036595,0.52264297,0.52749395,0.5077739,0.5176084,0.5968748,0.52699953,0.5311724,0.5224848,0.55638313,0.13747722,0.139668,0.51664054,0.67960477,0.56430596
00029808_003.png,0.60850227,0.58373153,0.540014,0.54420537,0.5597527,0.51846385,0.5481653,0.69234735,0.5615709,0.58654165,0.5987282,0.5304855,0.59595305,0.26769748,0.5498453,0.52734435,0.69345975,0.6287891
00016425_000.png,0.57306296,0.5349026,0.43592736,0.51686215,0.5200044,0.51780605,0.5033324,0.51078093,0.573348,0.520795,0.51746,0.51697195,0.5461961,0.091936454,0.09494868,0.5125759,0.67898655,0.55278903
00007109_027.png,0.5767072,0.53513074,0.4584971,0.51826775,0.52490056,0.52051914,0.50515085,0.5096333,0.58930075,0.518818,0.5308075,0.5225215,0.54971564,0.118728064,0.15256232,0.51869977,0.671288,0.5525423
00011386_000.png,0.56905895,0.54205084,0.4777346,0.5351682,0.5228292,0.53018224,0.51470476,0.5205419,0.5354125,0.5405278,0.53555846,0.5286782,0.5785043,0.1310846,0.2061755,0.5213468,0.67919576,0.5882325
00010924_003.png,0.59544426,0.55346996,0.5176362,0.5272575,0.53151584,0.51789,0.522702,0.5941137,0.57480896,0.55511,0.5525703,0.5231487,0.57395256,0.1518164,0.363161,0.5179899,0.68374926,0.5872574
00012158_021.png,0.5903895,0.55003786,0.5102846,0.5250518,0.533807,0.5222416,0.52032244,0.57009625,0.5806322,0.54924333,0.552507,0.5259545,0.5751809,0.17650871,0.31096327,0.51904666,0.6960632,0.58241844
00005567_025.png,0.59794545,0.55769795,0.5197645,0.5333597,0.5358784,0.52462554,0.5192692,0.59445095,0.6137625,0.5516461,0.53888655,0.52699304,0.57143617,0.13227299,0.29466194,0.5199128,0.72979856,0.5866196
00013997_000.png,0.5746609,0.54392034,0.5037998,0.52044356,0.5322859,0.52094436,0.51023316,0.5272398,0.58804154,0.5274702,0.5406052,0.52705705,0.56623554,0.123121984,0.20162733,0.51737964,0.7066264,0.5608891
00018393_000.png,0.5843468,0.5475658,0.5033709,0.5260519,0.52715814,0.52298194,0.50863534,0.5378885,0.61035365,0.5309974,0.520815,0.52247167,0.5596845,0.10942825,0.14916073,0.512989,0.7194339,0.5674782
00028897_011.png,0.60562766,0.57705283,0.53543186,0.54144,0.55329704,0.51802087,0.5430557,0.66568565,0.5583401,0.5805659,0.5914533,0.52947986,0.5940634,0.25802407,0.5373236,0.5245168,0.6859131,0.62595856
00013376_001.png,0.58697224,0.5474461,0.509025,0.5204531,0.5339761,0.5178228,0.5148896,0.5507213,0.5859198,0.5353589,0.550725,0.52513456,0.56424737,0.15424214,0.30006674,0.5189385,0.6981255,0.5704183
00013447_012.png,0.53826195,0.524344,0.28758195,0.51108515,0.51655984,0.5223812,0.29722217,0.23860417,0.6367339,0.50098974,0.50776947,0.51642346,0.5274728,0.04666554,0.03482381,0.5070951,0.70856035,0.5384205
00014706_013.png,0.5902935,0.55577266,0.5203865,0.5318856,0.53346777,0.5240029,0.52825993,0.5822892,0.5949471,0.5573559,0.5470837,0.53129435,0.58335966,0.19449824,0.36923167,0.518889,0.7093855,0.5898188
00001691_001.png,0.5792596,0.544501,0.5098175,0.5311669,0.52833855,0.52910435,0.5107092,0.5397151,0.63369584,0.5374699,0.52363825,0.5251174,0.56424683,0.14130008,0.17151019,0.5144338,0.7232849,0.56666154
00003368_001.png,0.56535333,0.5270765,0.4671542,0.5109032,0.5186378,0.5299798,0.45533144,0.43533865,0.6807078,0.5075542,0.51496637,0.5172404,0.5302137,0.08274585,0.09825339,0.5048629,0.6989256,0.5483818
00014074_002.png,0.58079195,0.5435142,0.5073137,0.5282359,0.5217012,0.52907693,0.5103629,0.54443026,0.6202984,0.539076,0.51955706,0.52154243,0.5548779,0.1613228,0.16833918,0.5141016,0.6839539,0.5692544
00016896_012.png,0.5631683,0.53310585,0.36049244,0.5145885,0.51646715,0.5220691,0.5014793,0.40911993,0.58432233,0.51154375,0.517161,0.51903987,0.54510283,0.07426962,0.07206885,0.51149464,0.7001237,0.5565529
00009804_001.png,0.578611,0.5494746,0.5226165,0.5348375,0.52963513,0.5365479,0.5282563,0.56181836,0.61218536,0.5653149,0.5516147,0.53347564,0.5891421,0.3127379,0.36394376,0.51623666,0.6846423,0.60648274
00019756_003.png,0.5731294,0.54152834,0.5046401,0.52913845,0.5191854,0.5253607,0.5079387,0.5481327,0.6087454,0.5404413,0.5144162,0.5168994,0.5577406,0.108450554,0.099291675,0.51136446,0.68119794,0.57076424
00026196_001.png,0.57358974,0.5411166,0.5085588,0.5234254,0.5280854,0.52295715,0.51131654,0.53048205,0.60521626,0.5356568,0.53257644,0.5254638,0.5692394,0.16096376,0.18805617,0.51287496,0.70030475,0.56742454
00002980_000.png,0.5607805,0.5345179,0.40318602,0.51016474,0.5155095,0.5206226,0.30802566,0.40355444,0.63409966,0.5048859,0.5031968,0.5126982,0.52492213,0.044889893,0.06296175,0.50493276,0.6975112,0.5409782
00014492_005.png,0.56582046,0.53035784,0.36717013,0.5153954,0.51582336,0.5215441,0.501132,0.43089437,0.58489305,0.5157995,0.513285,0.51477087,0.5381149,0.09027079,0.07142149,0.51046073,0.66253555,0.5445917
00007841_000.png,0.58289975,0.537276,0.47711945,0.51140046,0.5233654,0.5281108,0.49264187,0.5073955,0.6798258,0.5044962,0.5131084,0.5160557,0.5262543,0.08704476,0.12421247,0.5103507,0.7036189,0.53870577
00011973_015.png,0.5754652,0.53316855,0.4292614,0.511989,0.52256966,0.5147157,0.5055307,0.5023246,0.57231224,0.52298903,0.5431129,0.5162432,0.551727,0.16480814,0.14937499,0.5123253,0.635087,0.5560077
00000591_004.png,0.6071353,0.5622744,0.525661,0.5232872,0.5439545,0.5205691,0.5220568,0.60365623,0.61982226,0.54274553,0.5599693,0.52452105,0.56007,0.20222713,0.5014902,0.52156526,0.6988884,0.5765099
00011136_002.png,0.57097024,0.53614914,0.4322662,0.52052003,0.5184824,0.5293843,0.50416136,0.5059563,0.60128033,0.5237875,0.518494,0.52036583,0.5511262,0.10424671,0.10576181,0.51513827,0.6810471,0.5619016
00019690_003.png,0.5843792,0.5459758,0.5072574,0.5233612,0.5341035,0.52007663,0.516822,0.557737,0.5843099,0.54147935,0.5511,0.5238969,0.5708933,0.1771226,0.269089,0.51811564,0.6899561,0.57018256
00007699_003.png,0.5774375,0.54060936,0.48316145,0.52140343,0.52412,0.5201248,0.5097228,0.5257342,0.56818765,0.53274953,0.53544873,0.52188396,0.55950177,0.13632162,0.17474338,0.51705885,0.6787884,0.57017505
00005653_003.png,0.5847815,0.5442075,0.50353295,0.5229924,0.5254198,0.5238066,0.5087303,0.5336573,0.6002624,0.53208613,0.5319283,0.5217862,0.5572288,0.13497089,0.19124824,0.516114,0.68395615,0.5667906
00018843_000.png,0.57585067,0.537094,0.47331962,0.5166758,0.52954817,0.51942134,0.5069634,0.51553726,0.58795476,0.52276134,0.54373103,0.51963973,0.5495344,0.11355584,0.19630176,0.5153885,0.6668644,0.56267345
00009873_002.png,0.5958295,0.5532182,0.51392126,0.527281,0.5330951,0.52004457,0.51766205,0.5750991,0.5917756,0.54079807,0.54089427,0.526806,0.5679977,0.15501297,0.28146675,0.52301425,0.7127434,0.57402635
00001455_000.png,0.57985073,0.53439057,0.4216532,0.50983405,0.5295452,0.52080333,0.5008791,0.5009564,0.6341311,0.50636595,0.52934813,0.51673615,0.530357,0.098703936,0.13628729,0.5153713,0.6591461,0.5387087
00027225_002.png,0.6039823,0.5762613,0.53775954,0.5425472,0.5516888,0.51977587,0.544592,0.6676028,0.56013024,0.58482593,0.5899962,0.5315387,0.597554,0.25916383,0.5400667,0.5252247,0.68758583,0.6300216
00020982_002.png,0.58619285,0.5451015,0.48957065,0.5210595,0.526953,0.52953565,0.5063305,0.5180404,0.62375426,0.5233815,0.5337391,0.5275682,0.5580585,0.121595375,0.19261873,0.51722276,0.69718355,0.5678375
00014183_002.png,0.5998828,0.55700016,0.5227418,0.51946443,0.5379796,0.52151513,0.5177703,0.5783853,0.6296186,0.5332142,0.5507264,0.5277463,0.5616706,0.16692694,0.39353243,0.5192269,0.73215336,0.5699501
00001734_000.png,0.58642745,0.5530948,0.52134407,0.5262077,0.53230834,0.5196111,0.5236014,0.586515,0.5998248,0.54596424,0.5375633,0.5297227,0.57410896,0.20864734,0.3312266,0.5201057,0.714409,0.5675719
00027320_012.png,0.60233414,0.5609579,0.5265568,0.52512825,0.53761244,0.5223831,0.5215198,0.6043769,0.62271225,0.54462314,0.54777014,0.52541965,0.56451094,0.23613375,0.4380299,0.52404296,0.7029809,0.5727651
00011460_043.png,0.5827396,0.546973,0.46001634,0.5250728,0.5296147,0.52564955,0.5082954,0.5298387,0.5826371,0.5326257,0.53675985,0.52264726,0.5608226,0.1348645,0.20283367,0.51896715,0.6890992,0.57578415
00001962_000.png,0.5892133,0.5452122,0.5131871,0.5186238,0.53372765,0.52188754,0.51898724,0.55274236,0.6052148,0.5367229,0.5617064,0.52944875,0.564675,0.18634404,0.37716576,0.5217419,0.6867963,0.56926
00016434_001.png,0.5665268,0.535104,0.39233056,0.51372117,0.51631945,0.51842225,0.50186646,0.47014683,0.5797211,0.5167785,0.5190358,0.51534164,0.5460987,0.08838103,0.0889218,0.5066576,0.69124484,0.5551621
00022631_000.png,0.5552211,0.53431857,0.42452264,0.5124108,0.5150021,0.52153575,0.4181795,0.46636283,0.65096676,0.5067931,0.5048597,0.5155182,0.5325873,0.03371655,0.051969804,0.5040319,0.7468705,0.55364
00016175_001.png,0.59295535,0.55996513,0.51984715,0.5351954,0.5374403,0.5224837,0.5336993,0.60736537,0.552718,0.5710542,0.5633342,0.52855766,0.5891203,0.24314572,0.5036257,0.5222709,0.68491215,0.60738146
00006822_000.png,0.58641493,0.5385431,0.5052093,0.51771057,0.52767444,0.5231905,0.50772905,0.5237312,0.6182883,0.5223313,0.5346525,0.5230131,0.5533612,0.1710994,0.2060506,0.51697636,0.6776005,0.5588258
00001248_003.png,0.6038562,0.57955897,0.53780013,0.5441068,0.55654913,0.51875937,0.5468998,0.6785979,0.5548338,0.58663917,0.60130423,0.530229,0.59675324,0.27208298,0.55026513,0.52534425,0.6839114,0.6334852
00003095_001.png,0.5765086,0.5415096,0.5076568,0.5228988,0.529491,0.52408683,0.50898385,0.5309493,0.62041366,0.5344845,0.5272544,0.5215804,0.5597538,0.14012146,0.15835795,0.514712,0.69232476,0.56386566
00015069_001.png,0.5793048,0.550465,0.50584435,0.53026664,0.5312495,0.52451515,0.5136385,0.5493469,0.58906376,0.5386838,0.5286533,0.52791214,0.5713887,0.10660049,0.18440568,0.51461494,0.736969,0.5796869
00009920_005.png,0.6025692,0.5568814,0.5223627,0.53078926,0.5361881,0.53310597,0.5166451,0.58369625,0.6648967,0.54238284,0.53804624,0.52494717,0.55755603,0.20705509,0.3174592,0.5204512,0.70632136,0.57571805
00027758_004.png,0.5735059,0.53735197,0.47105145,0.5189295,0.5211469,0.52461064,0.50250846,0.52166975,0.6552386,0.5173289,0.51618505,0.5173146,0.541216,0.07141787,0.09231008,0.5092815,0.7108551,0.55379516
00020322_007.png,0.58436596,0.5457468,0.47863957,0.529171,0.52426016,0.5270138,0.50569534,0.53289247,0.60754913,0.5294425,0.5185914,0.5198608,0.55229235,0.111461714,0.158333,0.5164894,0.6906854,0.5688195
00002469_003.png,0.61725676,0.5681344,0.5298114,0.52890325,0.54456276,0.5242728,0.52113485,0.6158358,0.6405076,0.5474565,0.55601025,0.5254223,0.5622947,0.23654486,0.50362074,0.52442443,0.696938,0.58176404
00015069_000.png,0.6145802,0.5706289,0.52440715,0.52819335,0.5490358,0.51932585,0.52728,0.6352358,0.6006235,0.5484073,0.55442387,0.526325,0.5673666,0.21278676,0.5033678,0.5244994,0.7167042,0.5827801
00028644_000.png,0.60728717,0.57583773,0.533604,0.540336,0.55243254,0.52044123,0.53966695,0.66165805,0.56928444,0.57865906,0.5885118,0.5298979,0.59164846,0.2622954,0.5298879,0.5252768,0.6945922,0.6220366
